label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.696826696395874,0.6468284130096436,-5.809080789731524e-07,0.6063553690910339,0.6279495358467102,-0.0323646105825901,0.5156233906745911,0.5791003704071045,-0.05347512662410736,0.43715715408325195,0.5544819235801697,-0.07659707218408585,0.3796551823616028,0.5570399761199951,-0.09303312748670578,0.5532448887825012,0.43931975960731506,-0.003907870966941118,0.5211753249168396,0.36442139744758606,-0.043904680758714676,0.5457044243812561,0.44514840841293335,-0.0656300038099289,0.5636390447616577,0.48594918847084045,-0.07559607177972794,0.6002998948097229,0.41598790884017944,-0.005750034935772419,0.5707088112831116,0.3415500521659851,-0.04908346012234688,0.5905283689498901,0.44746753573417664,-0.05745956674218178,0.6040347814559937,0.4743293523788452,-0.05285196751356125,0.6502894163131714,0.41075828671455383,-0.015594026073813438,0.6253806352615356,0.34023401141166687,-0.056055791676044464,0.63627690076828,0.4361230432987213,-0.040484718978405,0.6490651369094849,0.4668928384780884,-0.019125694409012794,0.7009886503219604,0.41680315136909485,-0.028631065040826797,0.679629921913147,0.3644595742225647,-0.045607052743434906,0.6763654351234436,0.43191564083099365,-0.02768091857433319,0.6841272115707397,0.46020451188087463,-0.00933313462883234
A,0.7277612090110779,0.6622500419616699,-5.531374540623801e-07,0.644562840461731,0.6329920291900635,-0.022508487105369568,0.5641396641731262,0.5734848976135254,-0.035918693989515305,0.5003113746643066,0.5384334325790405,-0.05156317725777626,0.45073968172073364,0.5405870079994202,-0.0628199502825737,0.6109851598739624,0.46663913130760193,-0.0002125080645782873,0.5897643566131592,0.4023856520652771,-0.032307110726833344,0.6075747013092041,0.4741672873497009,-0.051979150623083115,0.6221814155578613,0.5176441669464111,-0.06157047301530838,0.6534566283226013,0.44930705428123474,-0.003570294240489602,0.6326301693916321,0.3854316473007202,-0.0424923375248909,0.6449728012084961,0.47733619809150696,-0.05402091145515442,0.656765341758728,0.5171380639076233,-0.052634187042713165,0.6971468329429626,0.44815367460250854,-0.012468826025724411,0.6786471605300903,0.3930426836013794,-0.04916450008749962,0.6837754249572754,0.4775863587856293,-0.040430113673210144,0.6934045553207397,0.5183137655258179,-0.024124860763549805,0.7401432394981384,0.45675039291381836,-0.023142404854297638,0.7226894497871399,0.4089014530181885,-0.040307655930519104,0.7182770371437073,0.4688761830329895,-0.027092114090919495,0.7230491638183594,0.5027602910995483,-0.012204728089272976
A,0.7062692642211914,0.6922317743301392,-6.201183850862435e-07,0.6432125568389893,0.635115385055542,-0.01230730302631855,0.5988397598266602,0.5508972406387329,-0.021639138460159302,0.5615900754928589,0.49460864067077637,-0.03553035482764244,0.5200194120407104,0.47163644433021545,-0.04686946049332619,0.6630654335021973,0.4854702949523926,0.005609583575278521,0.6467399001121521,0.41834530234336853,-0.02842886559665203,0.6434903144836426,0.4863725006580353,-0.049360278993844986,0.648278534412384,0.5354203581809998,-0.05799335613846779,0.6996219754219055,0.49155673384666443,-0.0027704432141035795,0.6840318441390991,0.4205157160758972,-0.039539773017168045,0.672518789768219,0.5027483701705933,-0.05055491253733635,0.6784756779670715,0.54947429895401,-0.048148151487112045,0.7370178699493408,0.5080922245979309,-0.016291942447423935,0.7205710411071777,0.441162109375,-0.04959260672330856,0.7059078812599182,0.520027756690979,-0.04078255221247673,0.7104623913764954,0.5660181641578674,-0.024380190297961235,0.7756707668304443,0.5319225192070007,-0.031089501455426216,0.7560945153236389,0.47687867283821106,-0.04698336124420166,0.7373624444007874,0.5265065431594849,-0.03416796028614044,0.738993763923645,0.5629017353057861,-0.018998505547642708
A,0.6627035737037659,0.6652078032493591,-5.852533604411292e-07,0.608722984790802,0.5941177010536194,-0.008313355036079884,0.5761690735816956,0.5127063989639282,-0.017959220334887505,0.5464958548545837,0.4535868167877197,-0.03261752054095268,0.508615255355835,0.42152002453804016,-0.045659035444259644,0.6468484997749329,0.4589979946613312,0.007937528192996979,0.633099377155304,0.3956831097602844,-0.024348059669137,0.6229172348976135,0.46033042669296265,-0.044661201536655426,0.624519944190979,0.5091915130615234,-0.05293583124876022,0.6805572509765625,0.4715718924999237,-0.0011787046678364277,0.6694088578224182,0.3982025980949402,-0.037143904715776443,0.6503580808639526,0.4761357009410858,-0.04864618927240372,0.6527228951454163,0.5263752341270447,-0.046491142362356186,0.7146347761154175,0.49334394931793213,-0.014565286226570606,0.701494574546814,0.42829662561416626,-0.04598555341362953,0.6792776584625244,0.5017614960670471,-0.0379691980779171,0.6803345084190369,0.5479937791824341,-0.0223776213824749,0.7499504089355469,0.5226575136184692,-0.0288205798715353,0.7301343083381653,0.46633070707321167,-0.04277157783508301,0.7070337533950806,0.5123836398124695,-0.030106285586953163,0.7074727416038513,0.5479651689529419,-0.015309657901525497
A,0.7014380693435669,0.5485246181488037,-5.252911705611041e-07,0.6362299919128418,0.5353128910064697,-0.02269813045859337,0.5742518305778503,0.4757098853588104,-0.03313547000288963,0.522937536239624,0.4291495084762573,-0.0447298102080822,0.47990351915359497,0.42629924416542053,-0.05058642476797104,0.5736430287361145,0.39529502391815186,-0.0006300215027295053,0.5347664952278137,0.33955615758895874,-0.03412472456693649,0.5629315376281738,0.3997024595737457,-0.047311682254076004,0.5806950926780701,0.4141919016838074,-0.05130951851606369,0.6112063527107239,0.37498199939727783,-0.0025170063599944115,0.5751959085464478,0.32282888889312744,-0.04103460907936096,0.5999804139137268,0.40588849782943726,-0.043773043900728226,0.6138190627098083,0.41315656900405884,-0.03484562039375305,0.6513770818710327,0.3687613308429718,-0.010982043109834194,0.6204420328140259,0.33728575706481934,-0.048454467207193375,0.6377398371696472,0.41603437066078186,-0.03314025700092316,0.6522781848907471,0.42214202880859375,-0.01175299845635891,0.6906202435493469,0.3662623465061188,-0.02147078886628151,0.6617670059204102,0.350148469209671,-0.03698179870843887,0.667949914932251,0.4020876884460449,-0.021778319031000137,0.6821441650390625,0.4069010019302368,-0.005183086730539799
A,0.5146896243095398,0.7364192008972168,-4.4943126908947306e-07,0.45226341485977173,0.6878608465194702,-0.010405467823147774,0.4041096568107605,0.6280883550643921,-0.02000678889453411,0.36202624440193176,0.5974113941192627,-0.034294333308935165,0.32422810792922974,0.5960268378257751,-0.04571619629859924,0.4611010253429413,0.5506227612495422,0.009266283363103867,0.4365735352039337,0.49657517671585083,-0.01595272123813629,0.43451833724975586,0.5552252531051636,-0.031368277966976166,0.4453452527523041,0.5841177701950073,-0.03919369727373123,0.49199947714805603,0.548408567905426,0.0009995104046538472,0.46989625692367554,0.49713653326034546,-0.025369737297296524,0.46279358863830566,0.5639613270759583,-0.03118252381682396,0.4766453802585602,0.5830820202827454,-0.029427459463477135,0.5249609351158142,0.5553157925605774,-0.0124806584790349,0.5030122399330139,0.5049740672111511,-0.033964455127716064,0.49389854073524475,0.5660915970802307,-0.023655883967876434,0.5068814754486084,0.5863690972328186,-0.011683918535709381,0.5595422983169556,0.570838451385498,-0.028140919283032417,0.5381438732147217,0.526323139667511,-0.03462747111916542,0.5246310234069824,0.5651457905769348,-0.02174971252679825,0.5339204668998718,0.5864208340644836,-0.010291248559951782
A,0.42954084277153015,0.6452280879020691,-4.7160915528365877e-07,0.35733702778816223,0.6140049695968628,-0.005721481051295996,0.3004818260669708,0.5749639272689819,-0.01420232467353344,0.25009477138519287,0.5566993355751038,-0.028751550242304802,0.2081674039363861,0.557803750038147,-0.04071279615163803,0.34258055686950684,0.4817652106285095,0.016399024054408073,0.3022683560848236,0.4382796287536621,-0.01197645254433155,0.3150779604911804,0.49138715863227844,-0.029891731217503548,0.33377498388290405,0.5139639377593994,-0.03787241131067276,0.37107568979263306,0.47232505679130554,0.007248237729072571,0.33211103081703186,0.4271506071090698,-0.02247573807835579,0.3433418273925781,0.49755123257637024,-0.030976703390479088,0.3651105761528015,0.5115837454795837,-0.029182251542806625,0.4039035737514496,0.46764999628067017,-0.006868079770356417,0.36674928665161133,0.420437216758728,-0.03134530410170555,0.3724166750907898,0.4873371422290802,-0.02150711789727211,0.3930273950099945,0.5025201439857483,-0.0074656056240201,0.44010552763938904,0.4690285921096802,-0.02239764854311943,0.4072706699371338,0.42786017060279846,-0.029240036383271217,0.40179166197776794,0.4753202795982361,-0.014781679026782513,0.41806933283805847,0.49493664503097534,-0.0007207880262285471
A,0.7306848764419556,0.6174107193946838,-5.3131606136958e-07,0.6639029383659363,0.5817214250564575,-0.01412662211805582,0.6101061105728149,0.5159526467323303,-0.023026101291179657,0.5671586990356445,0.46612656116485596,-0.035588495433330536,0.526872992515564,0.4532051682472229,-0.044274017214775085,0.6478774547576904,0.4387461245059967,0.004453176632523537,0.6315966248512268,0.36305898427963257,-0.025895768776535988,0.6431207656860352,0.42475348711013794,-0.04342633858323097,0.651887834072113,0.4638356864452362,-0.05044285207986832,0.6844735145568848,0.4303804337978363,-0.00045293898438103497,0.6702207922935486,0.3602220416069031,-0.032034389674663544,0.6748775243759155,0.43717649579048157,-0.040109120309352875,0.6799461841583252,0.4719412624835968,-0.03784699738025665,0.7219679355621338,0.43274131417274475,-0.010350251570343971,0.7086722254753113,0.3625553250312805,-0.038120586425065994,0.7075660228729248,0.4343262016773224,-0.027088947594165802,0.7124326825141907,0.4733705520629883,-0.011395597830414772,0.7603568434715271,0.44236963987350464,-0.021945146843791008,0.7488459348678589,0.3849710524082184,-0.033704038709402084,0.7386534810066223,0.4319019019603729,-0.020348500460386276,0.7390457987785339,0.4655478596687317,-0.006160208024084568
A,0.7050650715827942,0.7506254315376282,-5.408904826254002e-07,0.6349111199378967,0.7156105041503906,-0.012116065248847008,0.577363908290863,0.6569300889968872,-0.018451400101184845,0.5372017025947571,0.6117209196090698,-0.028458962216973305,0.5011445879936218,0.5877017974853516,-0.035884760320186615,0.6252663731575012,0.5857402682304382,0.012177294120192528,0.6038796901702881,0.541968047618866,-0.014302849769592285,0.6173537969589233,0.5965942144393921,-0.033934902399778366,0.6307975053787231,0.641287088394165,-0.0429333932697773,0.6592535376548767,0.5780734419822693,0.007238244637846947,0.6354310512542725,0.5357670783996582,-0.021714435890316963,0.646744966506958,0.6012938022613525,-0.0348735935986042,0.6589187383651733,0.6490393877029419,-0.03645557537674904,0.6946088671684265,0.5786763429641724,-0.0023426746483892202,0.6701721549034119,0.5366078019142151,-0.029075821861624718,0.6772798895835876,0.6023114919662476,-0.025020910426974297,0.686955988407135,0.650336503982544,-0.013807626441121101,0.7318469882011414,0.5866062045097351,-0.013263924978673458,0.7062130570411682,0.5512924194335938,-0.02834193967282772,0.704914391040802,0.593998908996582,-0.020441226661205292,0.7118059396743774,0.6290735602378845,-0.009319107048213482
A,0.7224369049072266,0.6957457065582275,-5.818210411234759e-07,0.6607272624969482,0.6566212773323059,-0.008811424486339092,0.6216726899147034,0.5774579048156738,-0.012847273610532284,0.5967558026313782,0.5153105854988098,-0.02063053473830223,0.5629065036773682,0.48828354477882385,-0.02528667077422142,0.6417980790138245,0.5188701748847961,0.010471799410879612,0.6205474138259888,0.4608015716075897,-0.019372574985027313,0.6324262022972107,0.5189471244812012,-0.034886833280324936,0.6459008455276489,0.5570067167282104,-0.03940265253186226,0.6759803891181946,0.5149157047271729,0.0031360762659460306,0.6553240418434143,0.4566427171230316,-0.028594736009836197,0.664844810962677,0.5304287075996399,-0.03522102162241936,0.6777517795562744,0.5640605092048645,-0.03020654246211052,0.7125294208526611,0.5195903182029724,-0.009105982258915901,0.690853476524353,0.47245967388153076,-0.03836967423558235,0.6969978213310242,0.5437484979629517,-0.0267465990036726,0.7081812024116516,0.576093852519989,-0.009385321289300919,0.7505350708961487,0.5299222469329834,-0.022479405626654625,0.7260887622833252,0.48867395520210266,-0.03507806360721588,0.7249102592468262,0.5365902781486511,-0.021008815616369247,0.7336116433143616,0.5612348914146423,-0.005612503737211227
A,0.6956263184547424,0.6965880393981934,-5.548168360292038e-07,0.6310258507728577,0.6587222814559937,-0.007924151606857777,0.5873176455497742,0.5846653580665588,-0.011894871480762959,0.558276891708374,0.52802574634552,-0.02021428570151329,0.5231993198394775,0.5036289691925049,-0.026116304099559784,0.6085561513900757,0.5261368155479431,0.013134731911122799,0.5841099619865417,0.4727061092853546,-0.015627263113856316,0.5984401106834412,0.5264089703559875,-0.032465752214193344,0.6132689714431763,0.5651397705078125,-0.038266200572252274,0.6421532034873962,0.5196439623832703,0.004842343274503946,0.6177729964256287,0.46143898367881775,-0.026098517701029778,0.6301064491271973,0.5310230851173401,-0.03504867106676102,0.644549548625946,0.5689404010772705,-0.031651806086301804,0.6791596412658691,0.5212488174438477,-0.008159932680428028,0.6546843647956848,0.4730928838253021,-0.036424580961465836,0.6627967953681946,0.5418921709060669,-0.026984388008713722,0.6748934388160706,0.5784603357315063,-0.01106039434671402,0.7186477184295654,0.5293424129486084,-0.02226916328072548,0.6912125945091248,0.4861375689506531,-0.03510244935750961,0.6910432577133179,0.5324147343635559,-0.021933117881417274,0.7006464600563049,0.5604448318481445,-0.0069837747141718864
A,0.6890298128128052,0.6984075307846069,-5.94116954744095e-07,0.6236270666122437,0.6621518135070801,-0.007066127844154835,0.5780550837516785,0.5897775292396545,-0.00999707542359829,0.5504580736160278,0.530485987663269,-0.017342248931527138,0.515644907951355,0.5050879120826721,-0.02296607382595539,0.5998128056526184,0.5353870987892151,0.013047811575233936,0.5768128633499146,0.48599714040756226,-0.014930659905076027,0.5891259908676147,0.5398826599121094,-0.0323893278837204,0.6042014956474304,0.5830667018890381,-0.03864751011133194,0.6334611177444458,0.5277360677719116,0.005033932160586119,0.6098825931549072,0.4756421744823456,-0.024238664656877518,0.620908260345459,0.5429641008377075,-0.033294785767793655,0.6359689235687256,0.588850200176239,-0.030514419078826904,0.6695009469985962,0.5267674326896667,-0.00768752908334136,0.645723283290863,0.48034536838531494,-0.03515458106994629,0.6524757742881775,0.5489721894264221,-0.02806243486702442,0.665343701839447,0.595158040523529,-0.01376613974571228,0.708342969417572,0.5312953591346741,-0.021431369706988335,0.6795786619186401,0.49236974120140076,-0.03597879409790039,0.6779956817626953,0.5401715040206909,-0.025636805221438408,0.6867813467979431,0.5760200619697571,-0.012377786450088024
A,0.6564395427703857,0.6887006163597107,-5.903743840462994e-07,0.5927876234054565,0.657332718372345,-0.006655693054199219,0.5476424694061279,0.5889036059379578,-0.009133737534284592,0.5202301740646362,0.5337669849395752,-0.016278907656669617,0.4863411486148834,0.5091204643249512,-0.02208682708442211,0.5713462829589844,0.5288132429122925,0.01600745879113674,0.5483422875404358,0.4877355694770813,-0.011798304505646229,0.558279275894165,0.5416373014450073,-0.029972834512591362,0.5727676749229431,0.5851901769638062,-0.03678220883011818,0.6025168299674988,0.5225632190704346,0.007931049913167953,0.5773496627807617,0.4781967103481293,-0.02190670184791088,0.5864834189414978,0.5452288389205933,-0.03251226246356964,0.6005483269691467,0.5929882526397705,-0.030582772567868233,0.6369156241416931,0.521489143371582,-0.004996465519070625,0.6102945804595947,0.48348331451416016,-0.03382806107401848,0.6171426177024841,0.55225670337677,-0.0292966291308403,0.6303390264511108,0.5991788506507874,-0.016238348558545113,0.6750112175941467,0.5252023339271545,-0.018752871081233025,0.6431120038032532,0.49550050497055054,-0.0352688729763031,0.643508791923523,0.5414771437644958,-0.02716071344912052,0.6540079116821289,0.5752942562103271,-0.015026138164103031
